0.844792 0.141945 0.659936 0.351248
0.145179 0.638164 0.651226 0.151908
0.653817 0.643711 0.852134 0.652005
0.15616 0.649005 0.655748 0.152397
0.14756 0.859198 0.345857 0.159225
0.146596 0.644258 0.64647 0.149411
0.159643 0.848566 0.358264 0.163744
0.157235 0.841513 0.359916 0.144523
0.144499 0.84355 0.648048 0.652445
0.152577 0.642087 0.649654 0.15532
0.643428 0.152259 0.837957 0.849969
0.65193 0.147732 0.848319 0.851435
0.35332 0.836706 0.659453 0.152884
0.65386 0.134046 0.845204 0.839494
0.161652 0.850457 0.353305 0.147186
0.149172 0.649905 0.636759 0.157866
0.156327 0.859266 0.654364 0.652682
0.148263 0.858358 0.356867 0.146119
0.141406 0.852071 0.339289 0.14893
0.353051 0.157916 0.641217 0.661765
0.638531 0.156584 0.857615 0.860226
0.141996 0.647549 0.636711 0.158009
0.357904 0.856853 0.642584 0.153535
0.350865 0.851626 0.642678 0.153389
0.652886 0.650379 0.853955 0.64406
0.846403 0.154296 0.663692 0.347746
0.352148 0.853087 0.648308 0.150836
0.646206 0.143182 0.85191 0.858526
0.350641 0.842116 0.652813 0.151873
0.849505 0.141088 0.651013 0.348064
0.154596 0.856736 0.340843 0.15314
0.144095 0.649122 0.64381 0.152726
0.143259 0.843803 0.64917 0.655473
0.355804 0.14747 0.645094 0.650709
0.151548 0.846179 0.351555 0.155235
0.838606 0.14707 0.648909 0.351776
0.151886 0.644863 0.656913 0.157469
0.161648 0.844384 0.651345 0.654723
0.357305 0.158913 0.654694 0.640321
0.145868 0.841882 0.65036 0.642415
0.158451 0.852485 0.358019 0.153065
0.148688 0.847234 0.351033 0.155466
0.654349 0.146787 0.842283 0.855557
0.850982 0.160678 0.655639 0.354794
0.149492 0.633838 0.639826 0.151063
0.858964 0.14817 0.647865 0.366864
0.153771 0.655072 0.649117 0.134926
0.346114 0.153052 0.666021 0.649751
0.644496 0.147679 0.84781 0.854646
0.633837 0.141671 0.848531 0.858557
0.65222 0.155036 0.855559 0.850472
0.14323 0.857602 0.360715 0.154887
